155 1296
155 13613
155 20981
155 25101
155 26466
155 26695
155 27433
155 28476
179 18815
179 26687
179 33879
179 36942
179 44963
179 53446
179 56671
179 57448
179 57962
161 1533
161 4997
161 10544
161 24797
161 28898
161 35742
161 41174
161 42752
161 45786
161 49723
161 51609
258 1963
258 4572
258 19476
258 30433
258 35978
258 37048
258 39324
258 52868
191 879
191 2162
191 21147
191 23809
191 26175
191 45627
191 65551
167 7280
167 11609
167 13624
167 32504
167 50090
167 50345
167 56738
206 15255
206 15696
206 21041
206 43898
206 47231
206 54288
206 61383
206 67659
314 2750
314 12529
314 64109
314 65600
314 79200
314 82456
314 85084
156 4226
156 5972
156 8536
156 25386
156 32282
156 38961
156 41924
156 52611
156 58133
315 748
259 18018
259 19499
259 34489
259 35778
259 44700
259 48205
162 4281
162 7409
162 25512
162 30253
162 35447
180 12271
180 12331
180 15248
180 23684
180 36897
180 40158
180 47330
180 59772
192 1437
192 9497
192 11840
192 12407
192 17836
192 24153
192 26497
192 29331
192 33346
192 34628
192 45684
192 55466
192 55667
192 59003
192 59618
192 67203
168 24472
168 30950
168 39555
168 47826
168 50998
207 21756
207 23183
207 25983
207 31469
207 31666
207 36269
207 57239
207 59059
207 61635
207 61981
207 65574
260 730
260 1320
260 7032
260 18787
260 43210
260 46319
260 56597
157 2052
157 6749
157 25970
157 26073
157 28399
157 29926
157 37475
157 46581
316 14335
316 16316
316 25719
316 29650
316 31665
316 35819
316 51766
316 60723
316 67504
316 68310
163 279
163 1392
163 4276
163 23385
163 29912
163 30405
163 38865
163 39234
163 40978
163 47800
163 57546
163 57833
193 9743
193 10216
193 22494
193 35158
193 38342
193 46262
193 46269
193 52887
193 55068
169 8033
169 24277
169 46959
169 50253
169 53069
169 58364
169 60584
169 68156
181 1568
181 5334
181 6233
181 6921
181 47017
181 52213
181 65272
181 70048
181 74419
158 22189
158 28586
158 33962
158 37688
158 38667
158 39434
158 40583
158 42641
158 53365
261 1695
261 10615
261 14816
261 23261
261 30147
261 33750
261 42395
261 48573
261 53225
261 62802
164 2642
164 15747
164 28903
164 39325
164 49172
164 55059
208 4554
208 16909
208 22714
208 24145
208 25294
208 28332
208 41040
208 53070
208 85283
208 86071
208 92179
208 96012
317 12377
317 15668
317 22122
317 24348
317 25699
317 31365
317 34327
317 44344
317 53730
317 54318
194 19321
194 24066
194 36075
194 52733
194 59824
194 64325
170 6984
170 15849
170 51046
170 51861
170 61878
182 9170
182 14778
182 17326
182 26289
182 32028
182 32924
182 34856
182 41694
182 43422
182 44955
182 51432
182 61494
165 3810
165 10997
165 12759
165 22160
165 31308
165 53644
159 3421
159 17995
159 24949
318 3832
318 18068
318 23033
318 38340
318 47530
318 68326
195 13835
195 17545
195 18928
195 20760
195 21746
195 35782
195 43388
195 58460
195 61362
195 61695
195 64214
195 68205
262 1363
262 4139
262 8652
262 36514
262 41741
262 45836
262 46396
262 77451
262 98529
171 407
171 1536
171 3280
171 8051
171 28005
171 69609
166 7222
166 20134
166 31354
166 46925
166 47321
185 6024
185 6216
185 13295
185 13522
185 15226
185 40703
160 397
160 6985
160 19081
160 35688
160 36971
160 41040
160 49121
160 54486
160 55337
196 14186
196 19296
196 23233
196 29108
196 45073
209 25675
209 33765
209 70200
209 80309
209 84806
209 101724
209 115560
209 121816
209 130512
209 132295
263 9131
263 9962
263 54401
319 6872
319 39180
319 52822
319 63004
319 69164
319 82006
186 11850
186 33193
186 36760
186 44038
186 46291
186 48801
186 58273
172 14823
172 17464
172 19336
172 27363
172 32356
172 46378
172 49855
172 53441
172 57878
172 67053
233 8318
233 28152
233 48997
233 53402
233 69180
233 70477
197 8950
197 10177
197 28278
197 37117
197 61762
197 62476
197 69316
197 69677
197 71656
264 5884
264 8841
264 9745
264 15725
264 17676
264 22073
264 22530
264 22750
264 30322
264 47039
264 56955
264 65027
264 67709
187 3647
187 9608
187 29345
187 37823
187 44340
187 48515
187 61617
320 3452
320 21860
320 27823
320 35615
320 42696
320 57653
320 78035
320 82735
346 1643
346 23994
346 28220
346 32095
346 36469
346 61536
346 93533
346 97154
346 106326
346 111970
346 124799
346 132481
346 135141
346 138521
346 139517
346 145511
346 154539
173 21426
173 22273
173 36926
173 47306
173 57348
173 64085
173 71895
210 28382
210 30607
210 39728
210 131647
200 5666
200 8237
200 15194
200 16471
200 31705
200 34664
200 38509
200 41086
200 46281
200 47230
200 54354
265 8518
265 20452
265 25639
265 31221
265 56265
265 58705
265 62900
234 6812
234 10892
234 16192
234 17436
234 29582
234 44816
234 45379
234 45496
234 46404
234 56959
234 60931
234 73875
188 37833
188 48800
188 68173
211 11626
211 16114
211 21168
211 29508
211 30899
266 6507
266 12649
266 14561
266 17732
266 30546
266 31909
266 36245
201 21671
201 67419
201 70682
201 71334
174 4726
174 6898
174 12501
174 22906
174 41053
321 10272
321 20924
321 32600
321 52274
321 63919
321 81393
321 84825
321 84919
321 93641
189 268
189 12128
189 12921
189 14411
189 26951
189 27167
189 27796
189 51829
235 3237
235 7420
235 33485
235 38937
235 43147
235 51077
235 51914
235 67169
267 1650
