6  30.7915  1.4364
7  25.6593  1.12171
8  20.3202  1.01844
9  18.6349  1.0876
10  18.3087  1.25309
11  12.2092  1.22072
12  9.43774  1.32092
13  7.03012  1.45942
14  6.09698  1.80263
