0.006 1.3806
0.0196 2.8606
0.0426 4.0571
0.0749 5.3102
0.1165 6.7663
0.1675 8.9868
0.2278 13.3575
0.2974 23.046
0.3763 39.5779
0.4645 47.0099
0.5621 37.3107
0.669 26.9709
0.7853 20.5585
0.9108 16.7022
1.0457 14.2501
1.1899 12.5784
1.3435 11.3763
1.5064 10.4809
1.6785 9.7937
1.8601 9.2455
2.0509 8.8077
2.2511 8.4499
2.4606 8.1614
2.6794 7.9411
2.9076 7.8027
3.145 7.7602
3.3919 7.8408
3.648 7.9874
3.9134 8.1058
4.1882 8.0835
4.4723 7.7613
4.7658 7.1282
5.0685 6.1609
5.3806 4.7661
5.7021 3.281
6.0328 2.8277

