0.006 0.0114
0.0196 0.0601
0.0426 0.2088
0.0749 0.5717
0.1165 1.374
0.1675 3.156
0.2278 7.2771
0.2974 16.8512
0.3763 33.3692
0.4645 40.8547
0.5621 31.2538
0.669 21.0341
0.7853 14.7601
0.9108 11.0484
1.0457 8.7331
1.1899 7.1941
1.3435 6.1182
1.5064 5.3376
1.6785 4.7533
1.8601 4.301
2.0509 3.9483
2.2511 3.6693
2.4606 3.4477
2.6794 3.2749
2.9076 3.1432
3.145 3.0475
3.3919 2.9886
3.648 2.9435
3.9134 2.8947
4.1882 2.8218
4.4723 2.6981
4.7658 2.5399
5.0685 2.3452
5.3806 1.9407
5.7021 1.3117
6.0328 1.0086

