156 25512
156 44503
157 11412
157 17479
157 27536
158 32255
159 6131
160 48183
161 11269
161 14592
161 18517
161 21146
161 35748
162 45765
162 47953
163 7715
164 53110
166 22379
167 10681
167 35768
169 5543
169 25390
169 33689
170 48028
171 14188
171 63827
172 83779
173 37245
173 59628
174 14809
174 26239
175 52461
