run,entry,type,status
155,37496,Binary,True
156,22,Binary,True
156,72,Other,False
156,161,Other,False
156,315,Binary,True
156,326,Binary,True
156,440,Other,False
156,847,Other,False
156,868,Other,False
156,940,Binary,True
156,1102,Other,False
156,1143,Binary,True
156,1263,Binary,True
156,1276,Binary,True
156,1305,Other,False
156,1391,Binary,True
156,1460,Binary,False
156,1613,Binary,True
156,1709,Other,False
156,1754,Other,False
156,1820,Other,False
156,1832,Other,False
156,1879,Binary,False
156,2046,Other,False
156,2122,Binary,True
156,2150,Binary,True
156,2207,Other,False
156,2241,Other,False
156,2420,Binary,True
156,2499,Other,False
156,2520,Other,False
156,2558,Other,False
156,2584,Other,False
156,2725,Binary,True
156,2783,Binary,True
156,2991,Other,False
156,3199,Binary,True
156,3230,Binary,True
156,3307,Binary,True
156,3338,Binary,True
156,3417,Binary,True
156,3434,Binary,True
156,3465,Other,False
156,3529,Other,False
156,3586,Other,False
156,3598,Other,False
156,3608,Binary,True
156,3629,Other,False
156,3665,Binary,True
156,3692,Other,False
156,3818,Other,False
156,3872,Other,False
156,3952,Other,False
156,4028,Other,False
156,4036,Binary,True
156,4207,Other,False
156,4260,Other,False
156,4264,Other,False
156,4272,Binary,True
156,4289,Other,False
156,4339,Other,False
156,4366,Other,False
156,4435,Other,False
156,4459,Binary,True
156,4485,Other,False
156,4594,Binary,True
156,4704,Other,False
156,4783,Other,False
156,4905,Other,False
156,5187,Other,False
156,5224,Other,False
156,5264,Other,False
156,5266,Other,False
156,5384,Binary,True
156,5406,Binary,True
156,5519,Other,False
156,5523,Other,False
156,5543,Binary,True
156,5601,Binary,True
156,5640,Binary,True
156,5645,Binary,False
156,5748,Binary,True
156,5847,Binary,True
156,5897,Other,False
156,5927,Multi,True
156,6013,Binary,True
156,6125,Other,False
156,6270,Other,False
156,6282,Other,False
156,6631,Other,False
156,6755,Other,False
156,6756,Binary,True
156,6782,Binary,True
156,6921,Other,False
156,7056,Binary,True
156,7232,Other,False
156,7316,Other,False
156,7471,Binary,True
156,7750,Other,False
156,7991,Other,False
156,8004,Other,False
156,8135,Binary,True
156,8182,Binary,True
156,8199,Other,False
156,8276,Other,False
156,8278,Other,False
156,8325,Other,False
156,8367,Other,False
156,8437,Binary,True
156,8456,Binary,True
156,8540,Other,False
156,8564,Other,False
156,8568,Binary,True
156,8589,Other,False
156,8594,Binary,True
156,8602,Binary,True
156,8632,Binary,False
156,8757,Binary,True
156,8828,Binary,True
156,8870,Other,False
156,8889,Other,False
156,9017,Binary,True
156,9104,Other,False
156,9109,Other,False
156,9115,Binary,True
156,9141,Other,False
156,9174,Binary,True
156,9391,Other,False
156,9553,Binary,True
156,9673,Binary,True
156,9699,Binary,True
156,9748,Binary,True
156,9769,Other,False
156,9891,Binary,False
156,9924,Binary,True
156,9957,Binary,True
156,9969,Binary,True
156,10020,Binary,True
156,10035,Binary,True
156,10055,Binary,True
156,10135,Binary,True
156,10143,Other,False
156,10167,Other,False
156,10473,Other,False
156,10481,Binary,True
156,10576,Binary,True
156,10586,Other,False
156,10619,Other,False
156,10629,Binary,True
156,10672,Binary,True
156,10700,Other,False
156,10792,Binary,True
156,10838,Other,False
156,10845,Other,False
156,10949,Other,False
156,11112,Other,False
156,11132,Binary,True
156,11196,Other,False
156,11607,Other,False
156,11748,Binary,True
156,11769,Other,False
156,11834,Binary,True
156,11849,Other,False
156,11907,Binary,True
156,11914,Binary,True
156,11920,Binary,True
156,12151,Other,False
156,12201,Other,False
156,12325,Other,False
156,12499,Other,False
156,12576,Other,False
156,12683,Other,False
156,12838,Other,False
156,12968,Binary,True
156,13082,Other,False
156,13187,Other,False
156,13283,Binary,True
156,13338,Other,False
156,13401,Other,False
156,13584,Binary,True
156,13751,Other,False
156,13779,Binary,True
156,13949,Other,False
156,13950,Binary,False
156,14047,Binary,True
156,14120,Binary,True
156,14131,Other,False
156,14322,Binary,True
156,14423,Other,False
156,14696,Other,False
156,14839,Binary,True
156,15079,Binary,True
156,15080,Other,False
156,15115,Other,False
156,15272,Other,False
156,15336,Other,False
156,15462,Binary,True
156,15531,Other,False
156,15556,Other,False
156,15558,Binary,False
156,15569,Binary,True
156,15612,Binary,True
156,15772,Other,False
156,15824,Binary,True
156,15838,Binary,True
156,15849,Binary,False
156,15879,Other,False
156,15971,Other,False
156,15996,Binary,True
156,16001,Other,False
156,16022,Binary,True
156,16076,Binary,True
156,16138,Other,False
156,16175,Binary,True
156,16181,Binary,True
156,16221,Binary,True
156,16279,Other,False
156,16451,Binary,True
156,16521,Binary,True
156,16659,Binary,True
156,16696,Binary,True
156,16781,Binary,True
156,16856,Binary,True
156,17134,Other,False
156,17507,Binary,True
156,17631,Binary,True
156,17666,Other,False
156,17755,Other,False
156,17775,Binary,True
156,17792,Binary,True
156,17923,Other,False
156,17957,Binary,True
156,18097,Other,False
156,18149,Binary,True
156,18234,Other,False
156,18323,Other,False
156,18337,Binary,False
156,18366,Other,False
156,18404,Binary,True
156,18473,Other,False
156,18570,Other,False
156,18597,Binary,True
156,18612,Binary,True
156,18815,Binary,True
156,18908,Binary,True
156,19048,Other,False
156,19072,Other,False
156,19098,Binary,True
156,19163,Other,False
156,19506,Binary,True
156,19557,Binary,True
156,19599,Other,False
156,19667,Other,False
156,19699,Other,False
156,19768,Other,False
156,19855,Other,False
156,20235,Binary,True
156,20377,Binary,True
156,20456,Binary,True
156,20480,Binary,True
156,20587,Binary,False
156,20616,Binary,True
156,20702,Binary,True
156,21061,Binary,True
156,21713,Other,False
156,21838,Other,False
156,21844,Binary,True
156,22118,Other,False
156,22131,Other,False
156,22170,Binary,True
156,22333,Binary,True
156,22386,Binary,True
156,22406,Other,False
156,22480,Other,False
156,22560,Binary,True
156,22646,Multi,True
156,22780,Binary,True
156,22788,Other,False
156,22879,Other,False
156,22894,Binary,True
156,22909,Binary,False
156,22970,Binary,True
156,22998,Other,False
156,23081,Binary,True
156,23130,Other,False
156,23190,Other,False
156,23247,Other,False
156,23262,Binary,True
156,23368,Binary,True
156,23595,Other,False
156,23875,Other,False
156,23907,Other,False
156,24103,Binary,True
156,24143,Binary,True
156,24167,Binary,True
156,24213,Other,False
156,24286,Binary,True
156,24336,Binary,True
156,24341,Other,False
156,24348,Other,False
156,24371,Binary,True
156,24429,Binary,True
156,24433,Binary,True
156,24644,Binary,True
156,24652,Binary,True
156,24807,Other,False
156,24949,Other,False
156,25143,Binary,True
156,25218,Binary,True
156,25411,Binary,True
156,25463,Other,False
156,25616,Binary,False
156,25830,Other,False
156,25875,Binary,False
156,26027,Other,False
156,26045,Binary,True
156,26164,Binary,True
156,26214,Other,False
156,26223,Other,False
156,26279,Binary,True
156,26403,Binary,True
156,26452,Other,False
156,26626,Other,False
156,26636,Binary,True
156,26872,Binary,True
156,26873,Other,False
156,26946,Other,False
156,26969,Binary,True
156,27085,Binary,True
156,27244,Other,False
156,27247,Other,False
156,27263,Binary,True
156,27327,Other,False
156,27366,Other,False
156,27460,Binary,True
156,27674,Other,False
156,27678,Binary,True
156,27844,Other,False
156,27891,Other,False
156,27922,Other,False
156,27935,Binary,True
156,27983,Binary,True
156,28180,Other,False
156,28218,Binary,True
156,28223,Other,False
156,28252,Binary,True
156,28306,Binary,True
156,28325,Other,False
156,28354,Other,False
156,28530,Binary,True
156,28540,Binary,True
156,28561,Other,False
156,28604,Binary,True
156,28705,Other,False
156,28835,Binary,True
156,28842,Other,False
156,28906,Other,False
156,28913,Other,False
156,28972,Other,False
156,28989,Binary,True
156,29121,Binary,True
156,29206,Binary,True
156,29231,Other,False
156,29245,Other,False
156,29446,Binary,True
156,29707,Binary,True
156,29811,Other,False
156,29929,Other,False
156,30065,Binary,True
156,30118,Binary,True
156,30204,Binary,True
156,30219,Other,False
156,30427,Binary,True
156,30634,Binary,False
156,30752,Binary,True
156,30808,Binary,True
156,30832,Binary,True
156,30925,Other,False
156,30956,Other,False
156,30966,Binary,False
156,31137,Binary,True
156,31205,Binary,False
156,31232,Binary,True
156,31281,Other,False
156,31290,Other,False
156,31337,Other,False
156,31390,Other,False
156,31399,Other,False
156,31598,Binary,True
156,31644,Other,False
156,31754,Binary,True
156,31884,Other,False
156,31936,Binary,True
156,31942,Other,False
156,32207,Other,False
156,32290,Other,False
156,32389,Other,False
156,32577,Other,False
156,32692,Other,False
156,32825,Other,False
156,32881,Other,False
156,32900,Binary,True
156,32943,Other,False
156,32953,Other,False
156,32956,Other,False
156,32977,Other,False
156,33002,Other,False
156,33016,Binary,True
156,33075,Multi,True
156,33122,Other,False
156,33123,Binary,True
156,33252,Other,False
156,33355,Other,False
156,33544,Other,False
156,33688,Binary,True
156,33712,Other,False
156,33779,Binary,True
156,33866,Other,False
156,33871,Binary,True
156,33983,Binary,True
156,34273,Other,False
156,34316,Binary,True
156,34411,Other,False
156,34544,Binary,True
156,34662,Binary,True
156,34683,Binary,True
156,34773,Other,False
156,34787,Binary,True
156,34823,Other,False
156,34836,Other,True
156,34870,Other,False
156,35014,Other,False
156,35185,Other,False
156,35304,Other,False
156,35325,Other,False
156,35338,Other,False
156,35464,Other,False
156,35547,Binary,True
156,35590,Binary,True
156,35616,Other,False
156,35831,Binary,True
156,35896,Other,True
156,35914,Binary,True
156,35976,Other,False
156,36064,Other,False
156,36248,Binary,True
156,36443,Multi,False
156,36605,Binary,True
156,36923,Other,False
156,37121,Binary,True
156,37240,Other,False
156,37264,Other,False
156,37467,Other,False
156,37495,Other,False
156,37513,Other,False
156,37531,Binary,True
156,37715,Binary,True
156,38035,Binary,True
156,38231,Other,False
156,38283,Binary,True
156,38304,Other,False
156,38401,Binary,False
156,38410,Binary,True
156,38476,Other,False
156,38556,Binary,True
156,38647,Binary,True
156,38653,Other,False
156,38716,Other,False
156,38743,Binary,True
156,38836,Other,False
156,38892,Binary,True
156,38925,Binary,True
156,39049,Binary,True
156,39235,Binary,False
156,39311,Other,False
156,39349,Other,False
156,39439,Other,False
156,39511,Other,False
156,39658,Binary,True
156,39730,Binary,True
156,39768,Binary,True
156,40091,Other,False
156,40110,Other,False
156,40229,Binary,True
156,40623,Other,False
156,40785,Other,False
156,40953,Binary,True
156,41012,Other,False
156,41065,Other,False
156,41188,Binary,True
156,41243,Other,False
156,41353,Binary,True
156,41440,Binary,True
156,41632,Binary,True
156,41785,Other,False
156,42026,Binary,True
156,42073,Other,False
156,42085,Binary,False
156,42180,Other,False
156,42404,Binary,True
156,42525,Other,False
156,42735,Other,False
156,42748,Binary,False
156,43088,Other,False
156,43204,Other,False
156,43254,Binary,True
156,43281,Other,False
156,43318,Other,False
156,43625,Binary,True
156,43648,Other,False
156,43680,Other,False
156,43834,Binary,True
156,43940,Multi,True
156,43945,Other,False
156,44276,Other,False
156,44408,Other,False
156,44464,Other,False
156,44469,Binary,True
156,44479,Binary,True
156,44531,Other,False
156,44708,Other,False
156,44731,Other,False
156,44747,Binary,True
156,44788,Other,False
156,44860,Other,False
156,44904,Binary,False
156,44970,Other,False
156,45037,Binary,True
156,45088,Other,False
156,45095,Binary,True
156,45232,Other,False
156,45249,Other,False
156,45323,Binary,True
156,45353,Other,False
156,45625,Binary,True
156,45626,Other,False
156,45645,Binary,True
156,45682,Other,False
156,45869,Other,False
156,45874,Other,False
156,45897,Binary,True
156,45904,Other,False
156,45941,Binary,True
156,45984,Binary,True
156,46047,Binary,True
156,46248,Binary,True
156,46264,Other,False
156,46277,Binary,True
156,46313,Binary,True
156,46324,Binary,True
156,46490,Binary,True
156,46525,Other,False
156,46688,Binary,True
156,46770,Other,False
156,46780,Binary,True
156,46862,Binary,False
156,46905,Other,False
156,46924,Binary,False
156,46993,Other,False
156,47227,Binary,True
156,47319,Other,False
156,47384,Other,False
156,47411,Binary,True
156,47595,Other,False
156,47621,Binary,True
156,47688,Binary,True
156,47692,Binary,True
156,47748,Other,False
156,47870,Other,False
156,47954,Multi,True
156,48010,Other,False
156,48159,Binary,True
156,48248,Binary,True
156,48259,Binary,True
156,48267,Binary,True
156,48276,Binary,True
156,48856,Binary,True
156,48919,Other,False
156,49020,Binary,True
156,49111,Other,False
156,49117,Binary,True
156,49178,Binary,True
156,49180,Binary,False
156,49410,Other,False
156,49872,Binary,True
156,49900,Binary,True
156,50173,Binary,True
