


 ------------------------------------ 
 --- Spectroscopic factor , C^2*S --- 
 ------------------------------------ 

 O20_sfotls_modt_m0p.wav=O19_sfotls_modt_j3n.wav + n



         n  l 2j 2tz

orbit :   0  1  1  1    n 0p_1/2

 S-factor parity  1 -1
 2xJf      Ef      2xJi     Ei       Ex       C^2*S 


         n  l 2j 2tz

orbit :   0  1  3  1    n 0p_3/2

 S-factor parity  1 -1
 2xJf      Ef      2xJi     Ei       Ex       C^2*S 
 0(   1) -149.911 3(  99) -120.437  29.475    0.0097
 0(   1) -149.911 3( 100) -120.426  29.485    0.0037
 0(   1) -149.911 3( 101) -120.412  29.499    0.0643
 0(   1) -149.911 3( 102) -120.324  29.588    0.0123
 0(   1) -149.911 3( 103) -120.283  29.628    0.0023
 0(   1) -149.911 3( 104) -120.243  29.668    0.0034
 0(   1) -149.911 3( 105) -120.123  29.788    0.0068
 0(   1) -149.911 3( 106) -120.208  29.703    0.1315
 0(   1) -149.911 3( 107) -120.081  29.831    0.0041
 0(   1) -149.911 3( 108) -120.033  29.878    0.0007
 0(   1) -149.911 3( 109) -119.954  29.957    0.0008
 0(   1) -149.911 3( 110) -119.949  29.962    0.0004
 0(   1) -149.911 3( 111) -119.879  30.032    0.0000
 0(   1) -149.911 3( 112) -119.877  30.035    0.0521
 0(   1) -149.911 3( 113) -119.784  30.128    0.0010
 0(   1) -149.911 3( 114) -119.759  30.152    0.0021
 0(   1) -149.911 3( 115) -119.697  30.215    0.0025
 0(   1) -149.911 3( 116) -119.626  30.286    0.0067
 0(   1) -149.911 3( 117) -119.571  30.340    0.0118
 0(   1) -149.911 3( 118) -119.542  30.369    0.0173
 0(   1) -149.911 3( 119) -119.513  30.399    0.0024
 0(   1) -149.911 3( 120) -119.463  30.449    0.0051
 0(   1) -149.911 3( 121) -119.302  30.609    0.0099
 0(   1) -149.911 3( 122) -119.244  30.668    0.0236
 0(   1) -149.911 3( 123) -119.231  30.681    0.0296
 0(   1) -149.911 3( 124) -119.285  30.627    0.0141
 0(   1) -149.911 3( 125) -119.171  30.740    0.0000
 0(   1) -149.911 3( 126) -119.202  30.709    0.0016
 0(   1) -149.911 3( 127) -119.139  30.772    0.0002
 0(   1) -149.911 3( 128) -119.105  30.807    0.0032
 0(   1) -149.911 3( 129) -119.001  30.911    0.0026
 0(   1) -149.911 3( 130) -118.990  30.921    0.0028
 0(   1) -149.911 3( 131) -118.953  30.958    0.0068
 0(   1) -149.911 3( 132) -118.975  30.936    0.1314
 0(   1) -149.911 3( 133) -118.814  31.097    0.0067
 0(   1) -149.911 3( 134) -118.782  31.130    0.0007
 0(   1) -149.911 3( 135) -118.801  31.111    0.0001
 0(   1) -149.911 3( 136) -118.783  31.129    0.0061
 0(   1) -149.911 3( 137) -118.710  31.201    0.0033
 0(   1) -149.911 3( 138) -118.644  31.268    0.0027
 0(   1) -149.911 3( 139) -118.602  31.309    0.0000
 0(   1) -149.911 3( 140) -118.626  31.286    0.0126
 0(   1) -149.911 3( 141) -118.538  31.373    0.0050
 0(   1) -149.911 3( 142) -118.537  31.374    0.0245
 0(   1) -149.911 3( 143) -118.469  31.442    0.0221
 0(   1) -149.911 3( 144) -118.439  31.472    0.0201
 0(   1) -149.911 3( 145) -118.447  31.464    0.0195
 0(   1) -149.911 3( 146) -118.401  31.510    0.0000
 0(   1) -149.911 3( 147) -118.375  31.537    0.0006
 0(   1) -149.911 3( 148) -118.277  31.635    0.0001
 0(   1) -149.911 3( 149) -118.243  31.668    0.0008
 0(   1) -149.911 3( 150) -118.254  31.657    0.0104
 0(   1) -149.911 3( 151) -118.209  31.703    0.0040
 0(   1) -149.911 3( 152) -118.153  31.758    0.0057
 0(   1) -149.911 3( 153) -118.079  31.832    0.0014
 0(   1) -149.911 3( 154) -118.026  31.885    0.0001
 0(   1) -149.911 3( 155) -118.007  31.904    0.0014
 0(   1) -149.911 3( 156) -117.935  31.976    0.0002
 0(   1) -149.911 3( 157) -117.947  31.965    0.0159
 0(   1) -149.911 3( 158) -117.887  32.024    0.0012
 0(   1) -149.911 3( 159) -117.921  31.991    0.0086
 0(   1) -149.911 3( 160) -117.858  32.053    0.0022
 0(   1) -149.911 3( 161) -117.800  32.112    0.0041
 0(   1) -149.911 3( 162) -117.742  32.169    0.0070
 0(   1) -149.911 3( 163) -117.729  32.182    0.0059
 0(   1) -149.911 3( 164) -117.715  32.196    0.0040
 0(   1) -149.911 3( 165) -117.654  32.257    0.0013
 0(   1) -149.911 3( 166) -117.634  32.278    0.0005
 0(   1) -149.911 3( 167) -117.569  32.343    0.0029
 0(   1) -149.911 3( 168) -117.587  32.325    0.0062
 0(   1) -149.911 3( 169) -117.658  32.254    0.0722
 0(   1) -149.911 3( 170) -117.553  32.358    0.0011
 0(   1) -149.911 3( 171) -117.515  32.396    0.0001
 0(   1) -149.911 3( 172) -117.472  32.440    0.0002
 0(   1) -149.911 3( 173) -117.493  32.418    0.0121
 0(   1) -149.911 3( 174) -117.373  32.538    0.0000
 0(   1) -149.911 3( 175) -117.384  32.527    0.0001
 0(   1) -149.911 3( 176) -117.386  32.525    0.0006
 0(   1) -149.911 3( 177) -117.350  32.562    0.0062
 0(   1) -149.911 3( 178) -117.273  32.639    0.0003
 0(   1) -149.911 3( 179) -117.255  32.656    0.0009
 0(   1) -149.911 3( 180) -117.219  32.693    0.0014
 0(   1) -149.911 3( 181) -117.196  32.716    0.0000
 0(   1) -149.911 3( 182) -117.259  32.652    0.0001
 0(   1) -149.911 3( 183) -117.155  32.757    0.0001
 0(   1) -149.911 3( 184) -117.135  32.776    0.0000
 0(   1) -149.911 3( 185) -117.090  32.821    0.0003
 0(   1) -149.911 3( 186) -117.105  32.806    0.0003
 0(   1) -149.911 3( 187) -117.077  32.834    0.0007
 0(   1) -149.911 3( 188) -117.012  32.899    0.0000
 0(   1) -149.911 3( 189) -116.967  32.944    0.0012
 0(   1) -149.911 3( 190) -116.917  32.994    0.0000
 0(   1) -149.911 3( 191) -116.906  33.005    0.0001
 0(   1) -149.911 3( 192) -116.880  33.031    0.0090
 0(   1) -149.911 3( 193) -116.830  33.081    0.0012
 0(   1) -149.911 3( 194) -116.773  33.138    0.0006
 0(   1) -149.911 3( 195) -116.797  33.114    0.0030
 0(   1) -149.911 3( 196) -116.736  33.175    0.0032
 0(   1) -149.911 3( 197) -116.718  33.194    0.0012
 0(   1) -149.911 3( 198) -116.674  33.237    0.0004
 0(   1) -149.911 3( 199) -116.656  33.255    0.0006
 0(   1) -149.911 3( 200) -116.620  33.291    0.0008
 0(   1) -149.911 3( 201) -116.587  33.325    0.0013
 0(   1) -149.911 3( 202) -116.576  33.335    0.0038
 0(   1) -149.911 3( 203) -116.553  33.359    0.0000
 0(   1) -149.911 3( 204) -116.534  33.378    0.0024
 0(   1) -149.911 3( 205) -116.543  33.368    0.0050
 0(   1) -149.911 3( 206) -116.460  33.451    0.0002
 0(   1) -149.911 3( 207) -116.393  33.519    0.0015
 0(   1) -149.911 3( 208) -116.435  33.476    0.0046
 0(   1) -149.911 3( 209) -116.367  33.544    0.0002
 0(   1) -149.911 3( 210) -116.326  33.585    0.0006
 0(   1) -149.911 3( 211) -116.310  33.601    0.0003
 0(   1) -149.911 3( 212) -116.295  33.616    0.0000
 0(   1) -149.911 3( 213) -116.376  33.536    0.0126
 0(   1) -149.911 3( 214) -116.315  33.596    0.0010
 0(   1) -149.911 3( 215) -116.264  33.648    0.0140
 0(   1) -149.911 3( 216) -116.219  33.692    0.0002
 0(   1) -149.911 3( 217) -116.183  33.728    0.0000
 0(   1) -149.911 3( 218) -116.202  33.709    0.0028
 0(   1) -149.911 3( 219) -116.130  33.781    0.0030
 0(   1) -149.911 3( 220) -116.115  33.796    0.0001
 0(   1) -149.911 3( 221) -116.107  33.805    0.0000
 0(   1) -149.911 3( 222) -116.044  33.867    0.0007
 0(   1) -149.911 3( 223) -116.074  33.838    0.0000
 0(   1) -149.911 3( 224) -116.054  33.857    0.0001
 0(   1) -149.911 3( 225) -116.012  33.899    0.0013
 0(   1) -149.911 3( 226) -116.047  33.864    0.0040
 0(   1) -149.911 3( 227) -115.986  33.925    0.0033
 0(   1) -149.911 3( 228) -115.949  33.963    0.0003
 0(   1) -149.911 3( 229) -115.963  33.949    0.0001
 0(   1) -149.911 3( 230) -115.838  34.074    0.0004
 0(   1) -149.911 3( 231) -115.797  34.114    0.0032
 0(   1) -149.911 3( 232) -115.826  34.086    0.0002
 0(   1) -149.911 3( 233) -115.779  34.132    0.0004
 0(   1) -149.911 3( 234) -115.753  34.158    0.0005
 0(   1) -149.911 3( 235) -115.741  34.170    0.0000
 0(   1) -149.911 3( 236) -115.745  34.166    0.0003
 0(   1) -149.911 3( 237) -115.685  34.226    0.0000
 0(   1) -149.911 3( 238) -115.685  34.226    0.0000
 0(   1) -149.911 3( 239) -115.674  34.237    0.0001
 0(   1) -149.911 3( 240) -115.650  34.261    0.0030




