0.0151 0.1046
0.0611 1.425
0.1443 21.5612
0.2649 26.2007
0.4228 15.3304
0.6179 18.741
0.8504 12.7933
1.1202 7.9973
1.4273 5.6457
1.7716 4.387
2.1533 3.6558
2.5723 3.2182
3.0286 2.9451
3.5223 2.7982
4.0532 2.7225
4.6214 2.572
5.2269 1.9933
5.8698 1.0292

