0.0101 0.0116
0.038 0.0152
0.0872 0.0456
0.1578 0.1066
0.2498 0.1959
0.3631 0.3164
0.4978 0.466
0.6538 0.6394
0.8312 0.8299
1.0299 1.0341
1.25 1.2477
1.4915 1.4609
1.7543 1.6633
2.0385 1.8374
2.344 2.0417
2.6709 2.371
3.0191 2.7608
3.3887 3.0238
3.7796 3.0767
4.1919 2.5227
4.6256 1.1718
5.0806 0.5512
5.557 1.8576

