0 47 63 256.21 -11
0 48 62 109.467 -11
0 62 15 534.435 0
0 62 67 1367.24 2
0 63 14 3666.75 0
0 63 42 3657.44 1
0 63 67 2273.78 2
0 63 78 532.651 -11
0 63 82 535.768 -11
0 63 83 544.896 -11
0 63 88 696.916 4
0 63 99 532.318 -11
0 63 100 528.667 -11
0 63 102 523.324 -11
0 63 103 518.782 -11
0 63 106 511.792 -11
0 63 107 518.092 -11
0 63 109 501.82 -11
0 63 110 497.012 -11
0 63 113 485.882 -11
0 64 15 621.079 0
0 64 44 923.51 1
0 64 88 3600.67 4
0 67 29 30.8834 -11
0 67 86 84.4755 -11
0 68 86 82.1606 -11
0 87 46 74.0226 -11
0 88 45 235.856 -11
0 88 71 27.279 -11
0 89 45 139.742 -11
1 47 65 165.618 -11
1 48 60 173.462 -11
1 49 60 85.9565 -11
1 58 65 36.7272 -11
1 62 66 1168.76 2
1 63 14 2432.09 0
1 63 42 2212.75 1
1 63 66 1759.28 2
1 64 43 792.313 1
1 64 87 2277.73 4
2 62 14 624.103 0
2 62 66 1203.61 2
2 63 14 2235.88 0
2 63 42 2217.84 1
2 63 66 1698.31 2
2 63 87 597.46 4
2 64 42 757.861 1
2 64 87 2471.23 4
2 70 86 156.702 -11
2 71 85 103.378 -11
2 82 47 54.4677 -11
2 84 46 156.626 -11
2 85 46 100.972 -11
3 62 66 1214.94 2
3 63 14 2484.02 0
3 63 42 2237.13 1
3 63 66 1663.42 2
3 63 87 645.681 4
3 64 42 793.492 1
3 64 87 2341.32 4
3 65 87 566.086 4
3 67 66 117.326 -11
3 68 66 152.877 -11
3 70 29 34.6147 -11
3 70 85 113.121 -11
3 71 86 79.7097 -11
4 62 66 1220.16 2
4 63 14 2352.36 0
4 63 43 2162.71 1
4 63 66 1690.31 2
4 63 88 555.819 4
4 64 14 583.852 0
4 64 42 728.326 1
4 64 87 2232.55 4
4 65 87 634.799 4
4 67 73 114.685 -11
4 123 70 27.3659 -11
5 62 14 535.1 0
5 62 66 1457.97 2
5 63 14 2494.74 0
5 63 43 2386.81 1
5 63 66 1761.37 2
5 63 87 595.109 4
5 64 14 621.01 0
5 64 42 740.998 1
5 64 87 2238.85 4
5 67 73 135.886 -11
5 68 73 120.952 -11
5 70 77 79.2989 -11
5 117 54 30.3976 -11
6 60 29 42.3219 -11
6 60 65 149.682 -11
6 62 14 592.922 0
6 62 66 1499.94 2
6 63 14 2446.74 0
6 63 43 2175.43 1
6 63 67 1531.87 2
6 64 14 593.575 0
6 64 42 799.05 1
6 64 87 2197.63 4
6 68 74 104.936 -11
7 52 89 99.268 -11
7 60 28 201.653 -11
7 60 65 55.6759 -11
7 62 67 1284.53 2
7 63 14 2196.55 0
7 63 43 1870.48 1
7 63 67 1423.74 2
7 64 14 586.07 0
7 64 42 767.071 1
7 64 87 2313 4
7 65 87 572.977 4
7 68 74 98.9871 -11
8 60 28 328.554 -11
8 62 66 1334.04 2
8 63 14 2216.22 0
8 63 42 2115.95 1
8 63 66 1661.92 2
8 64 43 655.056 1
8 64 88 2151 4
8 123 113 34.4231 -11
9 62 14 626.76 0
9 62 66 1313.38 2
9 63 14 2838.24 0
9 63 42 2094.82 1
9 63 66 1651.86 2
9 64 14 561.951 0
9 64 43 595.396 1
9 64 88 2134.66 4
9 67 15 85.6162 -11
9 67 84 50.6572 -11
9 67 113 36.6732 -11
9 122 114 31.5853 -11
9 123 113 34.1395 -11
10 18 25 82.7421 -11
10 19 25 232.241 -11
10 20 24 131.395 -11
10 60 14 273.922 -11
10 62 14 577.905 0
10 62 66 1335.52 2
10 63 14 2676.54 0
10 63 42 2414.52 1
10 63 66 1624.16 2
10 64 14 637.252 0
10 64 43 684.012 1
10 64 88 2414.21 4
10 68 13 137.495 -11
10 122 110 35.8973 -11
10 123 113 37.4136 -11
11 19 25 122.763 -11
11 21 23 108.279 -11
11 22 23 72.8952 -11
11 62 66 1139.68 2
11 63 14 2326.58 0
11 63 42 2138.91 1
11 63 66 1636.78 2
11 63 87 687.574 4
11 64 14 618.009 0
11 64 42 636.146 1
11 64 88 2416.74 4
11 67 11 225.291 -11
11 67 82 55.9257 -11
11 68 12 168.07 -11
12 28 23 118.379 -11
12 29 23 76.3485 -11
12 31 22 70.1501 -11
12 33 22 66.8052 -11
12 47 19 34.9019 -11
12 47 48 35.8957 -11
12 47 64 35.8957 -11
12 47 85 145.203 -11
12 47 101 43.8458 -11
12 48 58 32.8675 -11
12 48 87 89.7662 -11
12 61 19 527.984 -11
12 62 14 597.479 0
12 62 67 2073.13 2
12 62 88 628.765 4
12 63 14 4189.6 0
12 63 42 4179.05 1
12 63 66 2776.1 2
12 63 80 598.944 -11
12 63 84 559.966 -11
12 63 88 1020.12 4
12 63 103 535.893 -11
12 64 87 2353.84 4
12 67 82 173.362 -11
13 28 23 93.1365 -11
13 62 14 660.537 0
13 62 18 535.593 -11
13 62 66 2390.82 2
13 63 14 4256.91 0
13 63 42 4246 1
13 63 66 1307.38 2
13 63 77 546.092 -11
13 63 79 544.81 -11
13 63 80 547.913 -11
13 63 82 544.168 -11
13 63 83 542.963 -11
13 63 88 694.3 4
13 63 97 538.936 -11
13 63 98 539.578 -11
13 63 99 539.372 -11
13 63 101 536.551 -11
13 63 103 541.373 -11
13 63 106 531.961 -11
13 63 108 534.577 -11
13 63 111 531.884 -11
13 63 112 530.73 -11
13 63 113 524.114 -11
13 63 115 522.267 -11
13 63 116 519.164 -11
13 63 117 518.37 -11
13 63 120 509.754 -11
13 64 42 562.057 1
13 64 87 2299.27 4
13 67 82 179.603 -11
13 73 69 116.225 -11
13 73 92 35.817 -11
13 75 89 35.6623 -11
14 51 69 95.103 -11
14 62 14 626.825 0
14 62 18 534.434 -11
14 62 42 540.289 1
14 62 43 538.238 1
14 62 66 1436.12 2
14 63 14 2619.66 0
14 63 43 2032.7 1
14 63 66 1616.97 2
14 63 87 694.619 4
14 64 87 2233.8 4
14 67 82 140.104 -11
14 74 69 91.7688 -11
14 74 88 34.1928 -11
15 47 83 87.1431 -11
15 62 14 696.726 0
15 62 42 623.715 1
15 62 67 1487.78 2
15 63 14 2964.42 0
15 63 43 2207.7 1
15 63 66 1534.8 2
15 63 88 653.528 4
15 64 42 555.118 1
15 64 87 2414.52 4
15 74 70 103.908 -11
15 74 91 35.9098 -11
16 56 63 308.079 -11
16 56 112 40.1295 -11
16 57 63 161.085 -11
16 57 113 45.523 -11
16 58 63 104.865 -11
16 62 66 1388.81 2
16 63 14 2365.62 0
16 63 42 2013.89 1
16 63 66 1350.17 2
16 64 42 677.026 1
16 64 87 1928.56 4
16 74 71 91.3277 -11
16 75 70 72.5698 -11
17 56 62 93.4638 -11
17 62 66 1472.41 2
17 63 14 1868.14 0
17 63 42 1983 1
17 63 66 1284.32 2
17 64 43 698.553 1
17 64 87 2055.47 4
17 67 19 83.1635 -11
17 74 70 146.643 -11
17 75 70 126.454 -11
18 47 81 77.3493 -11
18 60 66 71.1328 -11
18 62 66 1248.55 2
18 63 14 2246.4 0
18 63 42 2188.06 1
