0 63 66 2496.17 0
0 64 65 3615.36 0
0 64 66 3614.99 0
1 61 65 582.545 0
1 62 65 615.196 0
1 63 65 1822.86 0
1 64 66 3914.41 0
1 65 67 764.586 0
2 63 65 1510.55 0
2 64 66 3672.36 0
3 63 65 1496.41 0
3 64 66 3387.98 0
4 63 66 1835.03 0
4 64 66 3681.54 0
4 65 65 600.675 0
5 62 66 590.929 0
5 63 65 1948.04 0
5 64 66 3825.19 0
5 65 66 580.627 0
6 63 65 1736.57 0
6 64 66 3582.67 0
6 65 66 603.428 0
7 63 66 1553.95 0
7 64 66 3363.19 0
8 63 65 1534.6 0
8 64 66 3753.11 0
9 63 65 1669.27 0
9 64 66 3755.45 0
10 63 65 1694.92 0
10 64 66 3945.65 0
10 65 66 653.806 0
11 63 65 1771.35 0
11 64 66 4125.89 0
11 65 66 594.817 0
12 63 65 4155.12 0
12 64 65 3804.84 0
13 62 65 570.072 0
13 63 65 4048.16 0
13 64 65 3736.66 0
14 61 64 570.724 0
14 62 65 611.189 0
14 63 65 1926.43 0
14 64 66 3805.33 0
15 62 65 663.106 0
15 63 65 1476.44 0
15 64 65 3804.71 0
16 63 65 1262.4 0
16 64 66 3511.62 0
17 63 65 1299.54 0
17 64 66 3476.53 0
18 63 65 1290.06 0
18 64 66 3622.81 0
19 63 65 1244.6 0
19 64 66 3990.02 0
20 63 66 1367.3 0
20 64 66 3742.95 0
21 63 66 1337.74 0
21 64 66 4171.22 0
22 63 66 1337.23 0
22 64 66 4327.87 0
22 65 66 748.999 0
23 63 66 1174.37 0
23 64 66 4061.77 0
23 65 66 597.44 0
24 63 65 1195.21 0
24 64 66 3852.27 0
24 65 65 570.159 0
25 63 65 1103.81 0
25 64 65 4063.85 0
25 64 66 4063.43 0
25 65 65 709.304 0
26 63 66 1036.53 0
26 64 65 4086.92 0
26 64 66 4086.49 0
26 65 65 914.501 0
27 63 66 1010.51 0
27 64 66 3955.05 0
27 65 65 743.344 0
28 63 66 919.436 0
28 64 66 3852.91 0
28 65 66 667.161 0
29 63 65 1041.09 0
29 64 65 3976.76 0
29 65 65 658.117 0
30 63 66 1069.87 0
30 64 65 4142.64 0
30 64 66 4142.21 0
31 63 65 936.348 0
31 64 65 4078.68 0
31 65 65 561.662 0
32 63 65 952.491 0
32 64 66 4121.25 0
32 65 66 633.713 0
33 63 65 846.083 0
33 64 66 3664.02 0
34 63 65 985.9 0
34 64 66 4203.12 0
34 65 66 691.126 0
35 63 66 957.749 0
35 64 66 4152.31 0
36 63 66 893.178 0
36 64 66 3842.54 0
36 65 66 648.359 0
37 63 66 1050.4 0
37 64 65 4031.24 0
37 65 65 756.764 0
38 63 65 830.854 0
38 64 65 3649.24 0
38 65 65 766.347 0
39 63 66 776.284 0
39 64 66 4105.15 0
39 65 66 670.296 0
40 63 65 750.261 0
40 64 66 3954.15 0
40 65 66 782.874 0
41 63 65 775.334 0
41 64 66 3921.11 0
41 65 66 784.216 0
42 63 65 735.054 0
42 64 66 3781.24 0
42 65 66 787.962 0
43 63 65 876.396 0
43 64 66 4112.99 0
43 65 66 772.463 0
44 63 66 864.765 0
44 64 65 4125.41 0
44 64 66 4124.98 0
44 65 65 882.933 0
45 63 65 789.706 0
45 64 65 3950.66 0
45 65 65 876.531 0
46 63 65 860.508 0
46 64 65 3961.84 0
46 65 66 723.037 0
47 63 66 785.739 0
47 64 65 4184.69 0
47 65 66 660.51 0
48 63 66 739.142 0
48 64 66 4154.44 0
48 65 66 1029.68 0
49 63 65 816.682 0
49 64 65 4275.05 0
49 64 66 4274.6 0
49 65 66 1077.34 0
50 63 65 918.584 0
50 64 66 4214.09 0
50 65 66 1030.12 0
51 63 65 757.127 0
51 64 66 3663.52 0
51 65 66 820.538 0
52 63 65 786.063 0
52 64 65 3959.82 0
52 65 65 748.992 0
53 63 65 695.614 0
53 64 65 3989.29 0
53 65 66 861.549 0
54 63 66 646.851 0
54 64 65 4212.46 0
54 65 66 1111.35 0
55 64 65 4185.44 0
55 64 66 4185.01 0
55 65 66 1048.09 0
56 64 66 4107.37 0
56 65 66 879.83 0
57 63 66 652.634 0
57 64 65 4122.02 0
57 64 66 4121.6 0
