0 62 44 501.558 2
0 64 45 874.498 2
0 64 66 3602.29 1
0 64 85 549.167 3
0 65 66 1181.36 1
0 65 85 3441.58 3
0 66 85 1090.13 3
0 76 79 87.6574 -11
1 57 79 157.749 -11
1 58 79 145.617 -11
1 63 43 1632.81 2
1 64 44 1741.3 2
1 64 65 1890.91 1
1 65 65 1078.02 1
1 65 84 2151.89 3
1 66 84 848.892 3
2 49 51 135.644 -11
2 57 80 83.6484 -11
2 58 80 121.644 -11
2 63 43 1272.83 2
2 64 44 1488.4 2
2 64 65 1915.74 1
2 65 65 1038.5 1
2 65 84 1760.21 3
2 66 84 796.514 3
3 48 50 101.186 -11
3 49 51 102.137 -11
3 57 81 74.0332 -11
3 63 43 1301.33 2
3 64 44 1502.63 2
3 64 65 1864.17 1
3 65 65 1360.46 1
3 65 84 2144.33 3
3 66 84 875.858 3
4 57 82 108.199 -11
4 60 41 186.172 -11
4 63 44 1411.16 2
4 64 43 1632.95 2
4 64 65 1936.33 1
4 65 65 1416.85 1
4 65 84 2119.91 3
4 66 84 854.171 3
4 72 85 396.074 -11
4 73 86 138.449 -11
4 102 59 95.1899 -11
4 103 59 134.861 -11
4 104 59 127.381 -11
4 105 60 105.914 -11
5 47 49 71.5522 -11
5 59 41 124.41 -11
5 60 41 127.969 -11
5 60 92 120.902 -11
5 63 44 1552.48 2
5 64 44 1680.84 2
5 64 65 1659.96 1
5 65 65 1169.7 1
5 65 84 2041.87 3
5 66 84 864.157 3
5 67 41 44.2515 -11
5 67 84 104.017 3
5 72 86 189.472 -11
5 76 76 121.223 -11
5 77 38 121.458 -11
5 77 76 52.0886 -11
5 104 59 119.171 -11
5 105 60 189.989 -11
6 59 91 96.0223 -11
6 60 43 41.2897 -11
6 60 91 210.6 -11
6 63 44 1419.54 2
6 64 43 1668.5 2
6 64 65 1872.58 1
6 65 65 1224.81 1
6 65 84 2070.57 3
6 66 84 776.181 3
6 67 40 42.9962 -11
6 67 82 144.177 3
6 68 83 126.239 3
6 69 84 191.522 3
6 70 41 31.0148 -11
6 70 84 127.337 3
6 77 36 165.581 -11
6 77 75 117.559 -11
7 45 48 69.3213 -11
7 63 44 1298.85 2
7 64 43 1711.23 2
7 64 65 1695.87 1
7 65 65 1184.61 1
7 65 84 2066.35 3
7 66 84 837.695 3
7 67 64 88.464 -11
7 67 82 69.0509 3
7 68 63 80.5905 -11
7 68 83 96.9431 3
7 77 35 319.692 -11
7 77 74 147.087 -11
7 78 36 87.5546 -11
7 78 74 263.657 -11
8 42 46 69.1392 -11
8 43 47 124.93 -11
8 63 44 1327.54 2
8 64 44 1729.39 2
8 64 65 1787.49 1
8 65 65 1037.42 1
8 65 84 2077.87 3
8 66 84 766.917 3
8 67 48 36.1311 -11
8 67 64 36.1311 -11
8 67 82 106.82 3
8 73 63 79.1443 -11
8 74 63 120.786 -11
8 75 63 172.64 -11
8 76 63 178.448 -11
8 77 34 267.208 -11
8 77 63 62.6983 -11
8 78 34 40.4419 -11
8 78 73 209.66 -11
8 87 53 103.039 -11
9 38 43 173.599 -11
9 39 44 105.588 -11
9 40 45 97.1128 -11
9 41 46 117.993 -11
9 63 43 1339.7 2
9 64 44 1929.99 2
9 64 65 1712.35 1
9 65 65 1048.23 1
9 65 84 2096.31 3
9 66 84 741.874 3
9 67 83 310.324 3
9 75 63 75.1627 -11
9 76 63 151.615 -11
10 39 43 193.653 -11
10 63 44 1305.19 2
10 64 44 1849.82 2
10 64 65 1949.86 1
10 64 84 622.076 3
10 65 44 566.074 2
10 65 59 570.27 -11
10 65 65 1159.72 1
10 65 84 2412.65 3
10 66 84 697.454 3
10 67 84 88.9441 3
11 63 44 1344.56 2
11 64 44 1599.72 2
11 64 65 2388.02 1
11 64 84 620.538 3
11 65 59 581.024 -11
11 65 65 1058.99 1
11 65 84 2313.57 3
11 66 84 661.323 3
11 68 88 103.301 -11
12 52 98 102.441 -11
12 64 43 1569.43 2
12 64 65 2557.04 1
12 64 84 570.689 3
12 65 65 892.515 1
12 65 84 2207.73 3
12 68 88 384.133 -11
12 69 89 144.227 -11
13 51 98 116.565 -11
13 52 97 203.533 -11
13 57 41 174.463 -11
13 58 40 138.992 -11
13 59 41 77.6993 -11
13 60 42 107.75 -11
13 64 44 1663.11 2
13 64 65 2169.99 1
13 65 65 1037.27 1
13 65 84 2333.86 3
13 66 84 563.208 3
14 50 95 123.029 -11
14 51 96 103.013 -11
14 63 44 1210.09 2
14 64 43 1543.27 2
14 64 65 1828.28 1
14 64 84 572.504 3
14 65 65 985.847 1
14 65 84 2359.96 3
14 66 84 610.952 3
14 69 82 89.0797 -11
15 50 94 177.267 -11
15 51 93 106.464 -11
15 63 44 1233.81 2
15 64 43 1643.5 2
15 64 65 1865.74 1
15 64 84 563.272 3
15 65 65 934.744 1
15 65 84 2495.02 3
15 66 84 579.509 3
15 70 82 97.355 -11
15 71 35 30.0613 -11
15 71 81 148.396 -11
15 72 82 189.831 -11
16 51 91 89.8179 -11
16 52 90 87.4362 -11
16 63 43 1033.89 2
16 64 43 1692.42 2
16 64 65 1657.74 1
16 64 84 589.612 3
16 65 65 1133.53 1
16 65 84 2185.39 3
16 66 84 661.619 3
16 67 83 130.731 3
17 60 42 153.68 -11
17 63 43 1191.99 2
17 64 43 2173.52 2
17 64 65 1935.39 1
17 64 84 592.453 3
17 65 65 1409.4 1
17 65 84 2060.6 3
17 66 84 701.739 3
17 67 60 76.8944 -11
17 67 83 152.142 3
17 72 80 118.84 -11
18 60 42 102.797 -11
18 63 43 1036.48 2
18 64 43 1887.45 2
18 64 65 1761.58 1
18 65 65 1372.04 1
18 65 84 2091.31 3
18 66 84 586.376 3
18 67 61 236.379 -11
18 68 83 77.1169 3
18 70 51 55.1313 -11
18 70 82 126.27 -11
18 72 80 98.7103 -11
18 74 79 341.591 -11
18 75 80 116.255 -11
19 63 43 952.861 2
19 64 43 1749.16 2
19 64 65 1824.16 1
19 65 65 1364.96 1
19 65 84 2135.32 3
19 66 84 605.152 3
19 74 79 202.961 -11
19 75 79 125.421 -11
20 63 44 1045.59 2
20 64 43 1911.01 2
20 64 65 1737.04 1
20 65 65 1394.59 1
20 65 84 2213.96 3
20 66 84 651.094 3
20 71 82 194.485 -11
21 63 44 1075.01 2
21 63 83 576.366 -11
21 64 43 2149.21 2
21 64 65 1919.85 1
21 65 65 1451.95 1
21 65 84 2116.65 3
21 66 84 666.123 3
22 63 44 1127.37 2
22 64 43 2100.3 2
22 64 65 1874.22 1
22 65 65 1283.89 1
22 65 84 2232.41 3
22 66 84 783.885 3
23 57 73 151.378 -11
23 58 73 90.7124 -11
23 63 44 849.465 2
23 64 43 1904.74 2
23 64 65 1612.54 1
23 65 65 1299.07 1
23 65 84 2459.32 3
23 66 84 760.617 3
23 70 49 85.4214 -11
24 57 73 215.191 -11
24 58 73 203.915 -11
24 59 72 151.226 -11
24 63 44 908.617 2
24 64 44 1834.89 2
24 64 65 1803.77 1
24 64 84 638.938 3
24 65 65 1233.54 1
24 65 84 2146.18 3
24 68 42 115.777 -11
24 68 68 39.3214 -11
24 69 42 210.581 -11
25 63 43 922.993 2
25 64 44 2097.62 2
25 64 65 1918.76 1
25 64 84 603.142 3
25 65 65 1546.11 1
25 65 84 2254.64 3
25 66 84 762.498 3
25 68 49 196.621 -11
25 68 67 35.7197 -11
25 69 49 139.603 -11
26 63 44 865.761 2
26 64 44 2004.26 2
26 64 65 1825.31 1
