99 64 65 1409.93
99 65 65 1542.56
99 79 62 248.572
99 80 62 337.042
100 64 65 1522.09
100 65 65 1564.57
100 80 61 514.852
101 64 65 1422.61
101 65 65 1483.12
101 80 61 521.879
101 81 61 340.723
102 64 65 1800.34
102 65 65 1693.69
102 80 61 283.878
102 81 61 654.34
103 64 65 1645.68
103 65 65 1582.16
103 80 61 58.2355
103 81 61 434.202
103 82 61 97.9602
104 64 65 2127.6
104 65 66 1527.81
104 81 61 321.58
104 82 61 305.685
105 64 65 1944.18
105 65 65 1574.19
105 81 61 125.582
105 82 61 575.859
106 64 66 1939.81
106 65 66 1549.69
106 82 61 380.923
106 83 61 135.072
107 64 66 2211.1
107 65 66 1610.56
107 82 61 271.442
107 83 61 372.916
108 64 65 2178.99
108 65 65 1417.61
108 82 61 88.8806
108 83 61 484.201
109 64 65 1989.39
109 65 65 1290.09
109 82 61 28.6163
109 83 61 535.313
109 84 60 199.94
110 64 65 1788.08
110 65 65 1104.93
110 83 61 271.752
110 84 61 392.627
111 64 65 2167.13
111 65 65 1262.99
111 84 60 491.212
111 85 60 242.14
112 64 66 2181.35
112 65 66 1406.77
112 84 61 298.294
112 85 61 253.354
113 64 66 2058.1
113 65 66 1247.93
113 84 61 271.059
113 85 61 582.438
114 64 66 2268.93
114 65 66 1383.71
114 85 61 617.343
114 86 61 125.907
115 64 66 2145.05
115 65 66 1372.03
115 85 60 272.164
115 86 60 229.7
116 64 66 2084.9
116 65 66 1012.46
116 85 60 100.363
116 86 60 444.338
117 64 65 2028.32
117 65 65 1184.98
117 86 60 383.046
117 87 60 106.436
118 64 65 2149.53
118 65 65 1021.9
118 86 60 409.069
118 87 60 394.547
119 64 65 2168.36
119 65 65 1035.98
119 86 60 182.592
119 87 60 639.666
120 64 66 2062.62
120 65 66 893.855
120 87 60 405.31
120 88 60 202.55
121 64 66 1853.06
121 65 66 881.044
121 87 60 459.648
121 88 60 754.829
122 64 66 2240.09
122 65 66 1142.16
122 88 60 676.515
123 64 66 2594.8
123 65 66 1036.33
123 88 60 317.698
123 89 60 217.73
124 64 66 2563.84
124 65 66 879.786
124 88 60 188.086
124 89 60 450.459
125 64 66 2277.88
125 65 66 956.291
125 89 60 555.094
125 90 60 118.407
126 64 66 2667.1
126 65 66 1131.78
126 89 60 472.341
126 90 60 470.337
127 64 66 667.961
127 65 67 1192.53
127 89 60 155.777
127 90 60 700.373
