0 30 14 28.7732 -11
0 51 69 97.4254 -11
0 59 62 106.749 -11
0 60 62 208.534 -11
0 63 67 738.29 0
0 64 59 2133.24 1
0 64 66 3605.06 0
0 64 106 678.381 2
0 65 58 1115.05 1
0 65 106 3411.9 2
0 66 44 478.329 -11
0 66 106 1141.18 2
0 71 109 130.206 -11
0 72 109 192.155 -11
1 59 63 72.5627 -11
1 63 66 715.135 0
1 64 57 2184.44 1
1 64 66 2588.3 0
1 65 57 1178.54 1
1 65 105 2273.04 2
1 66 105 894.015 2
1 72 108 128.495 -11
2 50 109 98.4152 -11
2 51 71 116.439 -11
2 51 109 108.121 -11
2 52 73 106.423 -11
2 52 109 72.4342 -11
2 63 66 679.923 0
2 64 57 1900.69 1
2 64 66 2171.82 0
2 65 57 1179.49 1
2 65 105 2081.1 2
2 66 105 849.953 2
3 48 109 131.044 -11
3 49 109 109.344 -11
3 52 74 116.214 -11
3 53 15 43.8287 -11
3 53 73 65.3958 -11
3 53 108 112.64 -11
3 54 109 78.2024 -11
3 55 46 33.1621 -11
3 55 74 33.1621 -11
3 55 108 122.091 -11
3 59 73 139.782 -11
3 59 106 39.3313 -11
3 64 57 2001.3 1
3 64 66 2249.55 0
3 64 104 592.403 2
3 65 57 1180.85 1
3 65 66 562.706 0
3 65 105 2184.02 2
3 66 105 863.185 2
3 67 67 155.904 -11
4 9 109 26.453 -11
4 10 34 28.4001 -11
4 10 73 35.4069 -11
4 10 113 30.4021 -11
4 48 109 122.148 -11
4 64 57 1960.59 1
4 64 66 2461.45 0
4 64 110 563.056 -11
4 65 57 1208.32 1
4 65 105 2163.77 2
4 66 105 937.281 2
5 64 57 2006.14 1
5 64 66 2437.08 0
5 65 57 1245.01 1
5 65 105 2167.61 2
5 66 105 828.804 2
5 67 51 108.997 -11
5 123 14 28.5934 -11
6 63 66 673.175 0
6 64 57 1989.53 1
6 64 66 2473.84 0
6 65 57 1289.91 1
6 65 64 615.578 -11
6 65 105 2325.86 2
6 66 105 785.536 2
7 64 57 2006.38 1
7 64 66 2191.84 0
7 65 57 1122.6 1
7 65 105 2162.25 2
7 66 105 836.136 2
8 60 69 104.801 -11
8 64 57 1716.2 1
8 64 66 2057.68 0
8 65 57 1155.18 1
8 65 105 2087.6 2
8 66 105 806.346 2
8 68 61 123.271 -11
9 63 66 760.333 0
9 64 57 1820.39 1
9 64 66 2505.73 0
9 65 57 1122.08 1
9 65 66 614.173 0
9 65 105 2115.09 2
9 66 105 741.723 2
9 66 112 552.36 -11
9 73 54 81.8956 -11
9 74 53 176.912 -11
9 75 54 172.082 -11
9 123 26 29.1526 -11
10 63 66 830.368 0
10 64 57 2068.24 1
10 64 66 2679.75 0
10 65 57 1153.02 1
10 65 65 634.541 0
10 65 66 636.613 0
10 65 67 630.626 0
10 65 105 2201.87 2
10 66 106 756.114 2
10 69 56 105.692 -11
10 71 55 86.128 -11
10 72 55 96.705 -11
10 73 54 116.198 -11
10 74 54 119.667 -11
10 75 20 33.966 -11
10 75 54 140.784 -11
11 63 66 984.303 0
11 64 57 2177.32 1
11 64 66 2954.07 0
11 64 105 682.46 2
11 65 57 1116.02 1
11 65 65 590.622 0
11 65 66 590.803 0
11 65 105 2478.84 2
11 66 106 765.124 2
12 59 71 199.653 -11
12 63 66 1718.4 0
12 64 57 2093.14 1
12 64 66 2305.4 0
12 65 57 1010.21 1
12 65 105 2280.77 2
12 66 105 597.307 2
12 67 106 90.8099 2
13 59 71 246.63 -11
13 59 101 32.1779 -11
13 60 70 138.064 -11
13 62 117 620.039 -11
13 63 66 1253.84 0
13 64 57 2221.1 1
13 64 66 2198.65 0
13 64 105 578.335 2
13 65 57 1082.21 1
13 65 105 2319.1 2
13 66 105 607.081 2
14 63 66 786.363 0
14 64 57 2073.13 1
14 64 66 2434.47 0
14 64 105 635.797 2
14 65 57 1133.46 1
14 65 105 2367.53 2
14 66 105 641.119 2
15 59 65 90.8139 -11
15 63 66 783.751 0
15 64 57 1822.88 1
15 64 66 2551.23 0
15 65 57 1082.6 1
15 65 105 2201.19 2
15 66 105 567.538 2
16 59 65 102.846 -11
16 63 66 728.211 0
16 64 57 1567.83 1
16 64 66 2471.57 0
16 65 57 1186.6 1
