0 9 23 107.801
0 10 23 150.061
0 19 19 64.8648
0 60 7 67.6109
0 61 66 909.054
0 61 105 729.849
0 62 66 3464.83
0 62 105 3019.47
0 63 13 3667.86
0 63 66 685.51
0 63 105 834.967
0 67 106 85.3543
0 68 106 99.531
0 69 32 37.8335
0 69 72 36.0976
0 69 106 152.516
0 70 10 219.31
0 70 106 100.886
0 71 10 99.6114
1 59 7 134.22
1 60 7 139.874
1 60 66 122.058
1 61 65 926.703
1 61 104 649.094
1 62 65 2314.25
1 62 104 2087.11
1 63 12 2387.18
1 64 13 670.832
1 70 10 78.547
1 70 106 58.9189
2 59 70 31.9035
2 60 13 137.805
2 60 69 217.295
2 61 65 770.485
2 61 104 607.144
2 62 65 2002.32
2 62 104 2025.96
2 63 12 2217.94
3 59 70 54.7077
3 60 15 205.483
3 60 70 173.955
3 61 65 646.061
3 61 104 578.263
3 62 65 2038.16
3 62 104 1989.66
3 63 12 2129.6
3 64 13 712.595
4 60 16 223.887
4 60 64 69.9845
4 61 65 866.046
4 61 104 689.662
4 62 66 2302.71
4 62 104 2078.48
4 63 13 2344.92
4 63 65 550.85
4 64 12 819.5
4 69 104 121.36
4 70 103 104.728
5 56 64 110.599
5 58 64 89.7965
5 59 17 97.997
5 59 64 83.7751
5 60 16 230.964
5 60 65 65.3782
5 61 65 922.709
5 61 104 674.961
5 62 13 529.007
5 62 66 2438.52
5 62 104 1968.68
5 63 13 2574.15
5 63 65 700.236
5 63 104 523.015
5 64 13 609.265
5 70 104 148.411
5 71 103 130.245
5 72 104 194.471
5 73 104 196.012
6 34 16 39.2516
6 42 14 24.3508
6 42 93 123.104
6 53 63 95.4101
6 56 63 107.043
6 58 16 143.096
6 58 74 123.536
6 59 16 157.08
6 59 75 64.9799
6 60 17 270.494
6 60 64 59.8694
6 60 80 65.0305
6 61 65 855.539
6 61 105 653.855
6 62 12 587.68
6 62 66 2368.35
6 62 84 586.611
6 62 104 2011.33
6 63 13 2349.29
6 69 106 35.7565
7 36 14 114.05
7 41 14 36.6082
7 41 92 102.357
7 42 90 164.997
7 52 63 125.125
7 53 63 171.965
7 58 16 151.331
7 58 76 183.352
7 58 103 33.585
7 59 16 132.851
7 59 78 102.774
7 60 80 138.489
7 60 106 138.489
7 61 66 848.966
7 61 105 743.188
7 62 13 604.536
7 62 66 1918.47
7 62 104 1882.48
7 63 13 2212.5
8 36 14 141.37
8 37 14 69.7296
8 39 13 289.733
8 40 12 186.938
8 52 63 96.8896
8 60 78 72.4038
8 60 105 170.609
8 61 65 809.829
8 61 104 652.456
8 62 65 2153.88
8 62 104 1953.42
8 63 13 2079.5
9 39 12 118.796
9 42 84 86.1838
9 50 61 75.2674
9 61 65 805.386
9 61 104 628.981
9 62 65 2266.68
9 62 104 2164.87
9 63 13 2095.38
9 122 25 36.5223
9 122 71 34.5475
10 42 83 70.2742
10 50 61 212.668
10 51 64 84.7543
10 61 65 783.371
10 61 104 672.284
10 62 15 605.302
10 62 65 2376.56
10 62 104 2452.09
10 63 13 2158.66
10 122 0 416.686
10 122 1 413.556
10 122 4 406.666
10 122 7 419.361
10 122 9 423.021
10 122 10 421.986
10 122 15 395.461
10 122 16 402.401
10 122 20 423.147
10 122 21 428.018
10 122 24 431.602
10 122 26 434.429
10 122 27 436.07
10 122 31 417.191
10 122 33 414.112
10 122 34 407.928
10 122 36 409.771
10 122 39 412.648
10 122 40 413.632
10 122 41 820.526
10 122 42 410.982
10 122 43 404.496
10 122 45 802.859
10 122 47 406.49
10 122 51 412.547
10 122 52 416.964
10 122 53 415.5
10 122 57 390.06
10 122 61 415.374
10 122 62 416.105
10 122 63 415.323
10 122 64 417.62
10 122 66 411.537
10 122 70 438.392
10 122 71 438.265
10 122 74 426.63
10 122 76 424.56
10 122 77 421.279
10 122 79 416.585
10 122 82 420.295
10 122 83 414.213
10 122 84 414.389
10 122 85 413.001
10 122 86 412.37
10 122 87 409.115
10 122 88 408.988
10 122 89 400.584
10 122 92 415.676
10 122 95 412.421
10 122 97 838.369
10 122 103 406.894
10 122 107 408.206
10 122 108 405.455
10 122 109 406.212
10 122 110 409.089
10 122 111 411.739
10 122 112 411.462
10 122 114 407.979
10 122 115 409.544
10 122 116 414.187
10 122 117 415.045
10 122 118 415.121
10 122 121 417.241
10 122 123 420.977
10 122 125 416.964
10 122 127 418.326
10 123 70 34.3895
11 44 70 87.9801
11 45 70 82.8466
11 46 69 91.0077
11 47 68 75.8172
11 49 66 104.925
