1.18773 93.62673
3.40206 90.23313
5.61640 85.29753
7.83073 79.15461
10.04506 74.13637
12.25939 70.82886
14.47372 68.91737
17.69457 63.92664
19.90890 59.37268
22.12324 53.27520
24.29731 46.87607
26.55190 39.53611
28.76623 32.83594
30.87991 26.96471
32.28903 23.14146
35.61053 17.25256
37.82486 14.07808
40.03920 11.56521
42.25353 9.72712
44.36721 8.35666
46.78284 7.25311
48.09131 6.74739
51.51346 5.85770
55.47913 5.28732
57.92640 5.14714
59.96819 5.00149
62.18252 4.86498
64.39685 4.72822
66.61118 4.56067
68.82552 4.34395
71.03985 4.05149
73.25418 3.75340
75.46851 3.45393
77.68284 3.14118
79.89718 2.82570
82.11151 2.49953
84.32584 2.14873
86.54017 1.81484
88.75451 1.47842
90.96884 1.21228
93.08252 0.98421
95.09555 0.80744
97.00793 0.66499
98.92030 0.54442
101.03398 0.44666
103.24832 0.37003
105.46265 0.32403
107.67698 0.30683
109.89131 0.31601
112.10565 0.34868
114.31998 0.39957
116.53431 0.47314
118.72851 0.57587
120.96298 0.68037
123.17731 0.78690
125.39164 0.90478
127.60597 1.02298
133.00760 1.37243
135.05418 1.41696
137.26851 1.52200
139.18089 1.59710
