156 6389
158 2218
161 27913
161 35805
161 57403
163 37435
163 44114
163 45385
164 10788
165 45608
167 7427
167 37987
167 57421
169 42552
169 44841
169 48319
169 63344
169 70603
170 27828
170 28164
171 36270
171 61062
172 26193
172 66302
172 70703
173 25119
173 28828
173 29634
173 53829
173 68395
173 70544
177 33666
181 20476
181 46458
181 58460
182 47445
182 56702
186 4842
187 16493
187 43796
187 53569
188 27993
190 37448
191 29456
192 1907
193 44727
194 13591
194 16852
194 22042
194 36056
195 25998
197 23245
197 39074
197 49566
197 57738
200 1282
200 6510
200 9638
200 28727
200 40551
200 42243
200 44374
200 46055
200 48651
200 53165
200 65088
201 18095
202 10568
202 23892
203 12359
203 18403
203 59183
204 35538
204 44450
205 51037
