10.06470 2006.54485
11.21796 2004.65626
12.44149 1986.94482
13.53005 1777.93755
14.68629 1667.80248
15.87858 1527.91514
16.97087 1263.64844
18.23194 1185.26975
19.39859 891.81557
20.59162 804.24605
21.62220 559.36165
22.85836 424.17603
23.93838 454.93070
25.14034 339.60208
26.34974 216.56491
27.54166 199.96919
28.66964 162.79347
29.84372 104.63754
31.00553 87.21880
32.06770 65.11556
33.28565 72.63337
34.52887 47.42449
35.68474 44.83850
36.80825 40.12079
37.96337 38.53529
39.16124 31.36951
40.38923 28.28846
41.46404 33.87611
42.64964 35.76142
43.76907 34.89451
44.99891 30.25218
