9.5172     35.2612
11.7931    30.6540
14.0690    16.1979
16.4138    34.1809
18.6897    31.6228
20.8966    27.4909
23.3793    34.7169
25.4483    11.6834
27.7241    12.4335
30.1379    22.8091
32.3448    11.5030
34.6897    12.8265
37.0345    10.6421
39.3103    8.8297
41.7241    8.2970
43.9310    2.9715
46.2069    2.8360
